TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20040101,9.162,1.0,167.501,71.07,1.0,283.813,0.0,3.853,1.0,96.63,0.0,0.0,1.0,5.005,0.833333,0.293576212525,0.8333333333333334,-5.567818393170212,0.9791666666666666,-9999,0.0,24.96958594859375,0.6666666666666666,-9999,0.0,373.28,1.0,3.687,-9999,1.0,-9999,33.366,-9999,1.0,-9999,1.8747,1.0,4.32027,1.0,4.74354,-9999,-9999,1.23575,-1.93641,1.0,-2.12612,-9999,-9999,2.13185,1.04211,1.0,0.0374168,1.03357,1.03994,1.04471,1.0,1.0,1.0,2.87573,2.63064,2.87836,2.91422,1.83579,1.58871,1.73164,1.86753,14.3592,11.6431,14.3592,14.4616,0.26379,0.116036,0.127738,0.180859,-9999,-9999
20040102,10.825,1.0,168.127,72.447,1.0,264.904,0.0,5.249,1.0,96.618,0.0,0.0,0.916667,4.753,0.833333,0.27620026387499996,0.8333333333333334,-11.75045525041667,1.0,-9999,0.0,17.025002046374997,1.0,-9999,0.0,366.483,1.0,5.006,-9999,1.0,-9999,33.255,-9999,1.0,-9999,1.25435,1.0,14.3976,1.0,15.2892,-9999,-9999,1.24703,-5.31327,1.0,-5.6423,-9999,-9999,2.46906,0.869253,0.979167,0.0391163,0.848166,0.863855,0.876347,0.979167,0.979167,0.979167,3.1373,2.81855,3.11745,3.17811,2.27345,1.96147,2.20963,2.30808,16.224,12.7651,16.224,16.3397,0.268603,0.118198,0.130118,0.176788,-9999,-9999
20040103,-1.797,1.0,168.811,17.598,1.0,254.91,0.0,2.261,1.0,96.64,0.0,0.0,1.0,5.152,0.833333,0.60769758915,0.8333333333333334,-48.148974360895835,1.0,-9999,0.0,4.1354865265,1.0,-9999,0.0,378.676,1.0,3.946,-9999,1.0,-9999,33.014,-9999,1.0,-9999,-5.15017,1.0,11.988,1.0,12.4711,-9999,-9999,0.667635,16.4815,1.0,17.1457,-9999,-9999,2.18874,3.90597,1.0,0.269942,3.68104,3.84893,3.91768,1.0,1.0,1.0,1.3895,1.39325,1.40844,1.48524,-2.45943,-2.49918,-2.35302,-2.27564,5.19262,4.60047,5.19262,5.23053,0.071747,0.0286797,0.0317492,0.04079,-9999,-9999
20040104,-8.062,1.0,169.553,19.462,1.0,266.401,0.0,0.604,1.0,96.651,0.0,0.7,1.0,4.176,0.833333,0.43838422337500005,0.8333333333333334,-48.07789573970833,1.0,-9999,0.0,4.573527964354167,1.0,-9999,0.0,382.615,1.0,2.059,-9999,1.0,-9999,32.757,-9999,1.0,-9999,-8.74023,1.0,8.0536,1.0,8.84264,4.63872,11.698,0.543364,12.9572,1.0,14.2267,7.4631,18.8206,2.48086,0.41027,1.0,0.0843934,0.408421,0.41027,0.412701,1.0,1.0,1.0,0.739451,0.739074,0.840996,0.920311,0.329539,0.329129,0.461281,0.51189,2.17684,1.61156,2.17684,2.19157,0.0895016,0.0319052,0.0351225,0.0631953,-9999,-9999
20040105,-14.384,1.0,170.353,106.345,1.0,268.728,0.0,0.746,1.0,96.673,0.0,0.0,1.0,3.688,0.833333,0.327123025125,0.8333333333333334,31.5083114825,1.0,-9999,0.0,24.991005238083336,1.0,-9999,0.0,385.054,1.0,0.257,-9999,1.0,-9999,32.737,-9999,1.0,-9999,-11.7851,1.0,7.17883,1.0,7.88216,4.13487,10.4274,0.557547,32.2515,1.0,35.4113,18.5763,46.846,2.36005,0.510577,1.0,0.0384598,0.370784,0.509387,0.587778,1.0,1.0,1.0,0.280472,0.2779,0.385181,0.406551,-0.228914,-0.232677,-0.18911,-0.0815836,0.795203,0.676761,0.784409,0.795203,0.2027,0.128126,0.141048,0.167374,-9999,-9999
20040106,-12.368,1.0,171.209,106.009,1.0,271.95,0.0,1.247,1.0,96.672,0.0,0.0,1.0,3.212,0.833333,0.24017204165,0.8333333333333334,37.687786268479165,1.0,-9999,0.0,24.912195853874994,1.0,-9999,0.0,387.655,1.0,-0.707,-9999,1.0,-9999,32.79,-9999,1.0,-9999,-8.39408,1.0,9.47176,1.0,10.3997,5.45555,13.7579,0.571583,20.5263,1.0,22.5373,11.8228,29.8149,2.51527,0.327611,1.0,0.0391485,0.183723,0.320565,0.489737,1.0,1.0,1.0,0.216768,0.21518,0.277699,0.301566,-0.109483,-0.155606,-0.109483,-0.0123411,0.63754,0.416018,0.553082,0.636319,0.0638713,0.0404061,0.0444811,0.0527467,-9999,-9999
20040107,-4.286,1.0,172.125,32.542,1.0,283.494,0.0,2.409,1.0,96.664,0.0,0.0,1.0,5.07,0.833333,0.396504516225,0.8333333333333334,-30.56707553925,1.0,-9999,-9999,7.6474337803750005,1.0,-9999,-9999,383.091,1.0,-0.564,-9999,1.0,-9999,32.821,-9999,1.0,-9999,-0.59137,1.0,10.5271,1.0,10.0406,6.0634,15.2908,0.749547,-1.79671,1.0,-1.71368,-2.60976,-1.03487,2.04852,0.947743,1.0,0.143284,0.631812,0.841143,0.949693,1.0,1.0,1.0,0.186233,0.184386,0.198167,0.23516,-0.65491,-0.764121,-0.723271,-0.459742,1.35739,0.74611,1.06495,1.36053,0.00054251,0.000557675,0.00170024,0.00176547,-9999,-9999
20040108,-1.68,1.0,173.096,96.314,1.0,288.809,0.0,2.606,1.0,96.655,0.0,0.0,1.0,4.539,0.541667,0.23012579065384614,0.5416666666666666,14.939061459854168,1.0,-9999,0.0,22.63379559614583,1.0,-9999,0.0,380.895,1.0,-0.043,-9999,1.0,-9999,32.798,-9999,1.0,-9999,1.83622,1.0,8.52832,1.0,8.13421,4.91215,12.3876,0.696679,27.4301,1.0,26.1624,15.7992,39.8427,2.35027,1.21542,1.0,0.0768355,0.937852,1.19363,1.24367,1.0,1.0,1.0,0.00516306,0.00545079,0.00777111,0.0122876,-1.18846,-1.30434,-1.20914,-0.93693,1.86222,1.16058,1.49335,1.88427,0.00468457,0.00481598,0.0146295,0.0151902,-9999,-9999
20040109,-4.525,1.0,174.124,53.722,1.0,300.775,0.0,0.946,1.0,96.669,0.0,0.0,1.0,2.975,0.8125,0.20202067702564103,0.8125,-26.022146500854166,1.0,-9999,0.0,12.624596326708334,1.0,-9999,0.0,388.055,1.0,-0.046,-9999,1.0,-9999,32.714,-9999,1.0,-9999,-5.20779,1.0,3.68015,1.0,3.51008,2.1197,5.34549,0.650328,17.4614,1.0,16.6545,10.0574,25.363,2.25407,1.4291,1.0,0.116529,1.26557,1.42871,1.46333,1.0,1.0,1.0,0.00247143,4.36115e-07,0.00245656,0.00374108,-1.42624,-1.5015,-1.42664,-1.26251,1.29165,0.699829,1.04968,1.30951,0.00439357,0.00451662,0.0137428,0.0142698,-9999,-9999
20040110,0.403,1.0,175.208,108.093,1.0,295.789,0.0,2.776,1.0,96.681,0.0,0.0,1.0,5.013,0.895833,0.34322838209302325,0.8958333333333334,7.805186450104166,1.0,-9999,0.0,25.401915577104166,1.0,-9999,0.0,383.846,1.0,-0.473,-9999,1.0,-9999,32.703,-9999,1.0,-9999,0.398788,1.0,6.43782,1.0,6.14031,3.70806,9.35106,0.739044,6.42094,1.0,6.12421,3.69834,9.32653,2.75342,0.387113,1.0,0.0762194,0.381567,0.385106,0.389344,1.0,1.0,1.0,0.00710227,5.86884e-07,0.00712446,0.0113242,-0.379954,-0.38155,-0.379982,-0.373782,2.51055,1.84265,2.13165,2.56912,0.0121199,0.01246,0.0378348,0.0392847,-9999,-9999
20040111,1.053,1.0,176.348,108.732,1.0,299.127,0.0,3.138,1.0,96.686,0.0,0.0,1.0,4.42,0.416667,-9999,0.0,29.346851845270834,1.0,-9999,0.0,25.5519865873125,1.0,-9999,0.0,379.238,1.0,0.057,-9999,1.0,-9999,32.688,-9999,1.0,-9999,2.89755,1.0,8.57034,1.0,8.17429,5.75246,12.4486,0.56995,9.63891,1.0,9.19347,6.4697,14.0007,2.70402,0.147577,1.0,0.0386273,0.145784,0.148199,0.150798,1.0,1.0,1.0,0.00971157,6.02327e-07,0.00975983,0.0153908,-0.138487,-0.139686,-0.137817,-0.133106,2.48008,1.75765,2.14063,2.55544,0.0156315,0.0160701,0.0487954,0.0506653,-9999,-9999
20040112,2.906,1.0,177.543,107.929,1.0,287.395,0.0,3.438,1.0,96.671,0.0,0.0,0.958333,2.213,0.458333,-9999,0.0,-1.1062461748541683,1.0,-9999,0.0,25.363360856854168,1.0,-9999,0.0,379.016,1.0,0.172,-9999,1.0,-9999,32.594,-9999,1.0,-9999,0.499162,1.0,5.57813,1.0,5.32035,3.74407,7.21422,0.598525,19.823,1.0,18.9069,13.3053,25.6372,2.71336,0.326814,0.958333,0.0385567,0.31724,0.327582,0.333035,0.958333,0.958333,0.958333,0.0237926,0.0114635,0.0238281,0.0287932,-0.30379,-0.306309,-0.302775,-0.276435,3.02453,2.38666,2.69446,3.12671,0.0189512,0.0194829,0.059165,0.0614324,-9999,-9999
20040113,3.143,1.0,178.793,114.182,1.0,281.529,0.0,2.573,1.0,96.641,0.0,0.0,1.0,2.827,1.0,0.1916253629375,1.0,23.357350860604168,1.0,-9999,0.0,26.832656013875,1.0,-9999,0.0,377.474,1.0,0.246,-9999,1.0,-9999,32.508,-9999,1.0,-9999,-0.477656,1.0,6.08367,1.0,5.80253,4.0834,8.83665,0.618039,18.9062,1.0,18.0324,12.6899,27.4615,2.83439,0.174304,1.0,0.038649,0.173701,0.178917,0.208865,1.0,1.0,0.958333,0.0916979,0.0734379,0.0903156,0.0918084,-0.0845647,-0.108353,-0.0889441,-0.08258,2.96453,2.28941,2.69445,3.08555,0.0237,0.0243651,0.0739715,0.0768061,-9999,-9999
20040114,5.236,1.0,180.097,114.956,1.0,284.027,0.0,4.28,1.0,96.634,0.0,0.0,1.0,4.675,1.0,0.35477100731914896,0.9791666666666666,9.830532995020834,1.0,-9999,-9999,27.0147539623125,1.0,-9999,-9999,373.349,1.0,0.299,-9999,1.0,-9999,32.483,-9999,1.0,-9999,1.43372,1.0,8.11354,1.0,6.58521,5.44586,10.4933,0.568603,4.39659,1.0,3.56841,2.95102,5.68613,2.89938,0.0623236,0.958333,0.0366182,0.0624288,0.075158,0.145779,0.958333,0.958333,0.854167,0.198078,0.1703,0.193915,0.198318,0.135706,0.011234,0.117011,0.131472,3.59313,3.06687,3.36957,3.74533,0.0275185,0.0282908,0.085887,0.0891781,-9999,-9999
20040115,2.699,1.0,181.455,101.203,1.0,291.99,0.0,3.598,1.0,96.651,0.0,0.0,1.0,4.444,1.0,0.30126941327083334,1.0,7.336376680833332,1.0,-9999,0.0,23.782753401416667,1.0,-9999,0.0,375.402,1.0,0.318,-9999,1.0,-9999,32.362,-9999,1.0,-9999,-1.22455,1.0,10.0796,1.0,8.18093,6.76549,13.036,0.664488,15.0607,1.0,12.2237,10.1088,19.4781,2.9802,0.481474,0.958333,0.0421448,0.393977,0.417076,0.476731,0.958333,0.958333,0.958333,0.248905,0.225699,0.248905,0.250875,-0.227826,-0.232523,-0.183467,-0.125162,2.97749,2.44693,2.84386,3.13374,0.0274529,0.0282229,0.085738,0.089024,-9999,-9999
20040116,4.417,1.0,182.865,41.524,1.0,283.04,0.0,2.984,1.0,96.636,0.0,0.0,1.0,4.776,0.4375,-9999,0.0,-47.95115873656249,1.0,-9999,0.0,9.758219612187501,1.0,-9999,0.0,383.663,1.0,0.983,-9999,1.0,-9999,32.32,-9999,1.0,-9999,2.6787,1.0,8.17667,1.0,6.63645,5.48823,10.5749,0.543759,-5.8808,1.0,-4.77305,-7.60567,-3.94723,2.17379,0.0737967,1.0,0.0390775,0.0729944,0.0737967,0.119124,1.0,1.0,1.0,0.328804,0.295037,0.325271,0.336114,0.255008,0.224145,0.244724,0.262973,3.25788,2.69443,3.18002,3.44382,0.0126178,0.0129708,0.0395094,0.0410249,-9999,-9999
20040117,2.281,1.0,184.329,12.251,1.0,275.089,0.0,2.594,1.0,96.617,0.0,3.6,1.0,5.173,0.0,-9999,0.0,-50.2483115613125,1.0,-9999,0.0,2.8788882984583335,1.0,-9999,0.0,378.124,1.0,0.732,-9999,1.0,-9999,33.591,-9999,1.0,-9999,-0.180811,1.0,3.65954,1.0,2.9702,2.4563,4.7329,0.518598,-25.9592,1.0,-21.0693,-33.5731,-17.424,2.17186,0.0403063,1.0,0.0391485,0.0286257,0.0403063,0.0432651,1.0,1.0,1.0,0.341037,0.30862,0.341037,0.352467,0.30073,0.273444,0.290575,0.301164,2.69462,2.09109,2.65428,2.88241,0.00412648,0.00424174,0.0129437,0.0134404,-9999,-9999
20040118,3.821,1.0,185.845,119.265,1.0,249.183,0.0,3.591,1.0,96.626,0.0,0.0,1.0,6.045,0.0,-9999,0.0,14.328597525604165,1.0,-9999,0.0,28.027240308666666,1.0,-9999,0.0,375.927,1.0,0.626,-9999,1.0,-9999,33.976,-9999,1.0,-9999,-7.54882,1.0,8.77714,1.0,8.37152,6.75217,11.3515,0.527942,18.1777,1.0,17.3376,13.9839,23.5093,2.33755,0.37545,1.0,0.0391485,0.364274,0.372518,0.37545,1.0,1.0,1.0,0.44348,0.386422,0.439128,0.461844,0.0680302,0.0186676,0.0682774,0.0781249,3.08849,2.46619,3.08849,3.33403,0.0437216,0.0449489,0.136442,0.141671,-9999,-9999
20040119,3.808,1.0,187.411,123.828,1.0,246.837,0.0,3.63,1.0,96.66,0.0,0.0,1.0,2.813,0.0,-9999,0.0,30.685090927208332,1.0,-9999,0.0,29.09956465935417,1.0,-9999,0.0,375.762,1.0,0.189,-9999,1.0,-9999,33.868,-9999,1.0,-9999,-8.03409,1.0,9.0351,1.0,7.33317,6.95061,8.61756,0.540623,20.9031,1.0,16.9656,16.0805,19.9371,2.3473,0.377037,1.0,0.0396134,0.365927,0.374225,0.377363,1.0,1.0,1.0,0.505511,0.436109,0.501917,0.519045,0.128474,0.0661911,0.0881938,0.136975,3.08235,2.47955,3.14237,3.34914,0.0493177,0.0507024,0.153874,0.15977,-9999,-9999
20040120,1.767,1.0,189.028,49.058,1.0,269.529,0.0,2.832,1.0,96.639,0.0,0.0,1.0,2.579,0.0833333,-9999,0.0,-37.00856873708333,1.0,-9999,0.0,11.5285407625,1.0,-9999,0.0,376.895,1.0,0.402,-9999,1.0,-9999,33.876,-9999,1.0,-9999,0.263197,1.0,6.81122,1.0,6.49645,5.2398,7.4827,0.525709,-2.54943,1.0,-2.0692,-2.80077,-1.96125,2.19528,0.351939,1.0,0.0396284,0.332658,0.347111,0.351939,1.0,1.0,1.0,0.491824,0.430304,0.482413,0.498023,0.139885,0.0938009,0.119931,0.148896,2.60308,1.98216,2.65214,2.86189,0.0212414,0.0218359,0.0664832,0.0690329,-9999,-9999
20040121,3.34,1.0,190.695,123.87,1.0,274.768,0.0,3.706,1.0,96.641,0.0,0.0,1.0,2.858,0.0208333,-9999,-9999,27.152561630999998,1.0,-9999,-9999,29.109424331854168,1.0,-9999,-9999,375.834,1.0,0.234,-9999,1.0,-9999,33.789,-9999,1.0,-9999,2.68298,1.0,10.0688,1.0,11.0615,7.74585,11.757,0.51959,21.7392,1.0,23.8823,16.7237,25.3839,2.41186,0.4526,1.0,0.0394249,0.435637,0.4477,0.4526,1.0,1.0,1.0,0.610987,0.514131,0.559696,0.610987,0.158387,0.0735449,0.113421,0.169223,2.9631,2.43047,3.11882,3.28141,0.0572237,0.0588302,0.17855,0.185391,-9999,-9999
20040122,0.438,1.0,192.411,93.708,1.0,275.265,0.0,3.225,1.0,96.656,0.0,0.0,1.0,2.658,0.4375,-9999,0.0,0.9708382276666659,1.0,-9999,0.0,22.021271955479165,1.0,-9999,0.0,377.867,1.0,0.337,-9999,1.0,-9999,33.512,-9999,1.0,-9999,-2.52714,1.0,8.20394,1.0,9.26512,6.65858,9.5794,0.516681,5.29667,1.0,5.98179,4.29895,6.1847,2.84069,0.408135,0.833333,0.038865,0.37345,0.381516,0.385799,0.895833,0.979167,0.833333,0.549991,0.47259,0.52458,0.549991,0.141856,0.100511,0.142141,0.154463,2.4024,1.85554,2.50975,2.67907,0.0463117,0.0476105,0.144653,0.150197,-9999,-9999
20040123,5.539,1.0,194.176,126.123,1.0,303.087,0.0,4.696,1.0,96.636,0.0,0.0,1.0,5.523,1.0,0.37726264841666673,1.0,29.738899064479167,1.0,-9999,0.0,29.638990725854168,1.0,-9999,0.0,374.844,1.0,0.074,-9999,1.0,-9999,33.283,-9999,1.0,-9999,0.736639,1.0,7.62784,1.0,8.6145,6.191,9.86512,0.507044,2.82976,1.0,3.19579,2.29673,3.65975,2.99162,1.12608,0.979167,0.0444109,1.07587,1.09893,1.12577,0.979167,0.979167,0.979167,0.846728,0.66629,0.750188,0.854673,-0.279347,-0.409577,-0.287825,-0.242547,3.47131,3.18117,3.79957,4.12944,0.0662863,0.0681474,0.206811,0.214735,-9999,-9999
20040124,0.156,1.0,195.988,96.163,1.0,305.39,0.0,1.787,1.0,96.648,0.0,0.0,1.0,6.339,1.0,0.4762088453333333,1.0,5.3281690400000015,1.0,-9999,0.0,22.598368772708337,1.0,-9999,0.0,375.736,1.0,0.156,-9999,1.0,-9999,33.059,-9999,1.0,-9999,-1.36744,1.0,10.806,1.0,12.2038,8.77051,13.9755,0.505136,26.6197,1.0,30.063,21.6054,34.4274,3.11506,0.745576,1.0,0.0393496,0.73259,0.744113,0.745576,1.0,1.0,1.0,0.592473,0.551206,0.574353,0.592853,-0.153102,-0.188563,-0.155058,-0.144136,2.30364,1.75185,2.4481,2.60966,0.0536733,0.0551784,0.167675,0.173863,-9999,-9999
20040125,-0.538,1.0,197.847,10.884,1.0,292.024,0.0,2.017,1.0,96.621,0.0,12.9,1.0,3.845,0.145833,-9999,0.0,-55.3457992301875,1.0,-9999,0.0,2.557734974458333,1.0,-9999,0.0,371.678,1.0,0.33,-9999,1.0,-9999,32.945,-9999,1.0,-9999,-4.65233,1.0,5.56484,1.0,6.28465,4.5166,7.19703,0.468015,-3.34078,1.0,-3.7729,-4.32064,-2.71148,3.01525,0.305521,1.0,0.03877,0.291004,0.301738,0.305521,1.0,1.0,1.0,0.538074,0.525265,0.528846,0.538249,0.232554,0.231222,0.236042,0.237493,2.17209,1.61177,2.3041,2.48236,0.00646232,0.00664282,0.0202444,0.0209019,-9999,-9999
20040126,0.425,1.0,199.752,48.937,1.0,312.713,0.0,2.576,1.0,96.588,0.0,3.2,1.0,5.799,0.0,-9999,0.0,-34.470873354604166,1.0,-9999,0.0,11.500117707208332,1.0,-9999,0.0,372.759,1.0,0.243,-9999,1.0,-9999,33.233,-9999,1.0,-9999,-10.0423,1.0,6.90351,1.0,8.06095,7.5841,8.92835,0.487759,3.55237,1.0,4.14796,3.90258,4.5943,3.02021,0.466764,1.0,0.0390925,0.44797,0.454067,0.466764,1.0,1.0,1.0,0.536702,0.513157,0.519702,0.537029,0.0699388,0.0662297,0.0704037,0.0852667,2.34734,1.83065,2.55689,2.7302,0.0305685,0.0314241,0.0950572,0.0981595,-9999,-9999
20040127,1.94,1.0,201.702,115.672,1.0,303.568,0.0,3.209,1.0,96.58,0.0,0.0,1.0,4.806,0.0,-9999,0.0,19.668728994020835,1.0,-9999,0.0,27.182844376083334,1.0,-9999,0.0,348.709,1.0,-0.605,-9999,1.0,-9999,33.266,-9999,1.0,-9999,-8.74098,1.0,9.25908,1.0,10.4567,10.1719,10.8114,0.569598,16.6012,1.0,18.7486,18.2378,19.3845,2.99724,0.463453,1.0,0.0390814,0.428062,0.433479,0.463453,1.0,1.0,1.0,0.55581,0.512271,0.524002,0.556442,0.0923573,0.0889785,0.0932549,0.115792,2.64554,2.25207,2.96731,3.23578,0.0755185,0.0776376,0.233141,0.240796,-9999,-9999
20040128,1.546,1.0,203.696,102.719,1.0,257.138,0.0,3.016,1.0,96.626,0.0,0.0,1.0,3.252,0.0,-9999,-9999,10.404004404437499,1.0,-9999,-9999,24.13899355972917,1.0,-9999,-9999,348.786,1.0,-1.232,-9999,1.0,-9999,33.309,-9999,1.0,-9999,-7.3516,1.0,8.77413,1.0,9.90906,9.63913,10.2452,0.606016,6.43205,1.0,7.26403,7.06615,7.51043,2.89146,0.479572,1.0,0.0406293,0.445036,0.450529,0.479572,1.0,1.0,1.0,0.490907,0.457038,0.466424,0.49139,0.0113347,0.0113347,0.0150218,0.0415553,2.56335,2.1606,2.89431,3.1591,0.0703746,0.0723483,0.216505,0.224355,-9999,-9999
20040129,1.561,1.0,205.734,86.301,1.0,256.41,0.0,2.898,1.0,96.639,0.0,0.0,1.0,2.861,0.0,-9999,0.0,8.330930450020833,1.0,-9999,0.0,20.2807338180625,1.0,-9999,0.0,355.416,1.0,-2.102,-9999,1.0,-9999,33.345,-9999,1.0,-9999,-8.71759,1.0,8.38393,1.0,9.53263,-9999,-9999,0.601624,6.71193,1.0,7.63154,-9999,-9999,2.76503,0.466823,1.0,0.0396682,0.439037,0.443393,0.466823,1.0,1.0,1.0,0.443,0.412579,0.421719,0.443432,-0.0238227,-0.0243725,-0.0201871,0.00213172,2.56318,2.18465,2.93605,3.21228,0.0619488,0.0636858,0.189898,0.197541,-9999,-9999
20040130,1.611,1.0,207.814,102.776,1.0,275.954,0.0,2.872,1.0,96.675,0.0,0.0,1.0,3.6,0.0,-9999,0.0,12.741509577062496,1.0,-9999,0.0,24.152253118479166,1.0,-9999,0.0,357.352,1.0,-2.412,-9999,1.0,-9999,33.372,-9999,1.0,-9999,-6.32246,1.0,8.59624,1.0,9.79049,-9999,-9999,0.569715,3.77114,1.0,4.29505,-9999,-9999,2.71327,0.577906,1.0,0.0389396,0.548212,0.564813,0.578566,1.0,1.0,1.0,0.398907,0.370176,0.379429,0.399317,-0.178999,-0.188295,-0.178999,-0.151886,2.57751,2.23668,2.98512,3.20897,0.0769352,0.0790933,0.23557,0.245224,-9999,-9999
20040131,-7.324,1.0,209.935,37.429,1.0,306.596,0.0,0.953,1.0,96.695,0.0,0.0,1.0,2.497,0.0,-9999,0.0,-28.615132991375003,1.0,-9999,0.0,8.7959156020625,1.0,-9999,0.0,362.662,1.0,-2.369,-9999,1.0,-9999,33.41,-9999,1.0,-9999,-0.26357,1.0,4.63312,1.0,5.29158,-9999,-9999,0.468594,-0.282184,1.0,-0.322288,-9999,-9999,2.77624,0.469711,1.0,0.0400961,0.454861,0.469711,0.470594,1.0,1.0,1.0,0.160582,0.160288,0.17417,0.179669,-0.30913,-0.308969,-0.2956,-0.285059,1.30522,0.746062,1.27697,1.34705,0.0292677,0.0300865,0.0898656,0.0935424,-9999,-9999
20040201,-12.13,1.0,212.098,17.143,1.0,298.883,0.0,0.531,1.0,96.723,0.0,5.7,1.0,2.268,0.0,-9999,0.0,-45.017960524520824,1.0,-9999,0.0,4.028662077187501,1.0,-9999,0.0,364.289,1.0,-1.134,-9999,1.0,-9999,33.52,-9999,1.0,-9999,-0.435896,1.0,0.539033,1.0,0.608757,-9999,-9999,0.418412,-4.6236,1.0,-5.22167,-9999,-9999,1.97126,0.0622154,1.0,0.0407702,0.0557334,0.0622154,0.130166,1.0,1.0,1.0,0.074737,0.0744261,0.090635,0.0956749,0.0125215,-0.0377055,0.0122107,0.0359129,0.806381,0.327351,0.609903,0.663421,0.0140184,0.01441,0.0431088,0.044871,-9999,-9999
20040202,-9.086,1.0,214.3,130.392,1.0,294.605,0.0,0.862,1.0,96.737,0.0,14.2,1.0,1.932,0.0,-9999,0.0,38.57538759083334,1.0,-9999,0.0,30.64209337702083,1.0,-9999,0.0,328.043,1.0,-0.563,-9999,1.0,-9999,33.517,-9999,1.0,-9999,-1.35787,1.0,8.11632,1.0,9.16616,-9999,-9999,1.20485,-6.21625,1.0,-7.02032,-9999,-9999,1.87646,0.0824172,1.0,0.0407702,0.0785205,0.0824172,0.117222,1.0,1.0,1.0,0.0935826,0.0933304,0.102313,0.110301,0.0111654,-0.0164501,0.0109132,0.0308579,1.13407,0.576248,1.03534,1.08928,0.109875,0.112962,0.335881,0.349658,-9999,-9999
20040203,-7.594,1.0,216.54,137.649,1.0,294.361,0.0,0.977,1.0,96.752,0.0,0.0,1.0,2.316,0.0,-9999,0.0,36.17545869104166,1.0,-9999,0.0,32.347408688354164,1.0,-9999,0.0,302.99,1.0,-0.804,-9999,1.0,-9999,33.517,-9999,1.0,-9999,-2.59531,1.0,7.8666,1.0,8.55102,-9999,-9999,1.27486,-8.12019,1.0,-8.48631,-9999,-9999,1.88112,0.031106,1.0,0.0407702,0.0272136,0.031106,0.065879,1.0,1.0,1.0,0.0902925,0.0900292,0.0906424,0.101938,0.0591865,0.0196003,0.0590012,0.0745325,1.32273,0.743584,1.29288,1.34483,0.120453,0.123836,0.36841,0.383517,-9999,-9999
20040204,-7.068,1.0,218.818,60.405,1.0,302.319,0.0,0.928,1.0,96.765,0.0,1.6,1.0,2.99,0.0,-9999,-9999,-2.3365694265833343,1.0,-9999,-9999,14.195072120416667,1.0,-9999,-9999,383.498,1.0,-0.802,-9999,1.0,-9999,33.568,-9999,1.0,-9999,-0.869086,1.0,3.46377,1.0,3.81062,-9999,-9999,0.560474,-8.3908,1.0,-8.87932,-9999,-9999,1.8941,0.178541,1.0,0.0560617,0.175763,0.179693,0.199468,1.0,1.0,1.0,0.073094,0.0728975,0.0736064,0.0818463,-0.105447,-0.12261,-0.106632,-0.0927191,1.40006,0.808729,1.38901,1.44824,0.0550266,0.0565671,0.168828,0.175738,-9999,-9999
20040205,-7.368,1.0,221.132,58.151,1.0,287.216,0.0,0.936,1.0,96.757,0.0,6.4,1.0,2.819,0.0,-9999,0.0,-15.52103940977083,1.0,-9999,0.0,13.665437726395835,1.0,-9999,0.0,392.06,1.0,-0.425,-9999,1.0,-9999,33.749,-9999,1.0,-9999,-0.750098,1.0,4.43847,1.0,4.77662,-9999,-9999,0.665653,-12.2829,1.0,-12.7774,-9999,-9999,1.76534,0.0768931,1.0,0.0525893,0.0901731,0.0951129,0.100622,1.0,1.0,1.0,0.0494966,0.0493444,0.0495109,0.0558164,-0.02514,-0.0472663,-0.0407751,-0.0383091,1.384,0.788023,1.37182,1.3885,0.054834,0.0563694,0.168212,0.175098,-9999,-9999
